[10] Recall: 0.00%
[20] Recall: 0.00%
[30] Recall: 0.00%
[40] Recall: 0.00%
[50] Recall: 20.00%
[60] Recall: 14.29%
[70] Recall: 22.22%
[80] Recall: 20.00%
[90] Recall: 23.08%
[100] Recall: 20.00%
[110] Recall: 20.00%
[120] Recall: 16.67%
[130] Recall: 15.79%
[140] Recall: 15.00%
[150] Recall: 14.29%
[160] Recall: 12.50%
[170] Recall: 18.52%
[180] Recall: 18.52%
[190] Recall: 18.52%
[200] Recall: 18.75%
[210] Recall: 18.18%
[220] Recall: 16.67%
[230] Recall: 16.67%
[240] Recall: 15.38%
[250] Recall: 15.00%
[260] Recall: 17.07%
[270] Recall: 16.28%
[280] Recall: 15.56%
[290] Recall: 15.22%
[300] Recall: 16.67%
[310] Recall: 18.00%
[320] Recall: 18.00%
[330] Recall: 17.31%
[340] Recall: 16.36%
[350] Recall: 15.79%
[360] Recall: 15.52%
[370] Recall: 15.25%
[380] Recall: 15.00%
[390] Recall: 14.75%
[400] Recall: 15.87%
[410] Recall: 15.62%
[420] Recall: 16.18%
[430] Recall: 15.94%
[440] Recall: 17.14%
[450] Recall: 16.67%
[460] Recall: 16.44%
[470] Recall: 16.22%
[480] Recall: 16.88%
[490] Recall: 18.75%
[500] Recall: 19.28%
[510] Recall: 18.82%
[520] Recall: 18.82%
[530] Recall: 18.39%
[540] Recall: 17.98%
[550] Recall: 17.39%
[560] Recall: 18.95%
[570] Recall: 19.59%
[580] Recall: 19.19%
[590] Recall: 18.63%
[600] Recall: 18.63%
[610] Recall: 18.63%
[620] Recall: 18.27%
[630] Recall: 18.27%
[640] Recall: 18.10%
[650] Recall: 18.69%
[660] Recall: 19.09%
[670] Recall: 19.09%
[680] Recall: 19.47%
[690] Recall: 19.13%
[700] Recall: 20.17%
[710] Recall: 19.67%
[720] Recall: 19.20%
[730] Recall: 19.20%
[740] Recall: 19.05%
[750] Recall: 19.05%
[760] Recall: 19.69%
[770] Recall: 20.31%
[780] Recall: 20.00%
[790] Recall: 19.70%
[800] Recall: 19.40%
[810] Recall: 19.71%
[820] Recall: 20.14%
[830] Recall: 20.57%
[840] Recall: 20.57%
[850] Recall: 20.57%
[860] Recall: 20.57%
[870] Recall: 20.98%
[880] Recall: 20.41%
[890] Recall: 20.67%
[900] Recall: 20.53%
[910] Recall: 20.78%
[920] Recall: 20.78%
[930] Recall: 20.78%
[940] Recall: 22.15%
[950] Recall: 22.15%
[960] Recall: 21.88%
[970] Recall: 21.74%
[980] Recall: 21.60%
[990] Recall: 22.42%
[1,000] Recall: 22.75%
[1,010] Recall: 23.08%
[1,020] Recall: 22.81%
[1,030] Recall: 22.67%
[1,040] Recall: 22.41%
[1,050] Recall: 23.03%
[1,060] Recall: 22.91%
[1,070] Recall: 22.40%
[1,080] Recall: 22.16%
[1,090] Recall: 22.16%
[1,100] Recall: 22.16%
[1,110] Recall: 22.22%
[1,120] Recall: 22.22%
[1,130] Recall: 22.11%
[1,140] Recall: 21.99%
[1,150] Recall: 21.88%
[1,160] Recall: 21.65%
[1,170] Recall: 21.54%
[1,180] Recall: 21.54%
[1,190] Recall: 21.32%
[1,200] Recall: 21.32%
[1,210] Recall: 21.21%
[1,220] Recall: 20.79%
[1,230] Recall: 20.69%
[1,240] Recall: 20.59%
[1,250] Recall: 20.39%
[1,260] Recall: 20.39%
[1,270] Recall: 20.29%
[1,280] Recall: 20.19%
[1,290] Recall: 20.10%
[1,300] Recall: 19.91%
[1,310] Recall: 19.53%
[1,320] Recall: 19.82%
[1,330] Recall: 20.09%
[1,340] Recall: 19.82%
[1,350] Recall: 19.64%
[1,360] Recall: 19.56%
[1,370] Recall: 19.38%
[1,380] Recall: 19.38%
[1,390] Recall: 19.30%
[1,400] Recall: 19.65%
[1,410] Recall: 19.48%
[1,420] Recall: 19.40%
[1,430] Recall: 19.40%
[1,440] Recall: 19.31%
[1,450] Recall: 19.31%
[1,460] Recall: 19.15%
[1,470] Recall: 18.99%
[1,480] Recall: 18.91%
[1,490] Recall: 18.91%
[1,500] Recall: 18.83%
[1,510] Recall: 18.83%
[1,520] Recall: 18.83%
[1,530] Recall: 18.67%
[1,540] Recall: 18.67%
[1,550] Recall: 18.52%
[1,560] Recall: 18.44%
[1,570] Recall: 18.29%
[1,580] Recall: 18.29%
[1,590] Recall: 18.00%
[1,600] Recall: 17.79%
[1,610] Recall: 17.44%
[1,620] Recall: 17.31%
[1,630] Recall: 17.18%
[1,640] Recall: 17.18%
[1,650] Recall: 17.18%
[1,660] Recall: 17.05%
[1,670] Recall: 16.92%
[1,680] Recall: 17.10%
[1,690] Recall: 17.04%
[1,700] Recall: 17.04%
[1,710] Recall: 16.85%
[1,720] Recall: 16.79%
[1,730] Recall: 16.73%
[1,740] Recall: 17.03%
[1,750] Recall: 16.85%
[1,760] Recall: 17.38%
[1,770] Recall: 17.25%
[1,780] Recall: 17.13%
[1,790] Recall: 17.07%
[1,800] Recall: 17.07%
