[10] Precision: 0.00%
[20] Precision: 0.00%
[30] Precision: 0.00%
[40] Precision: 0.00%
[50] Precision: 0.00%
[60] Precision: 0.00%
[70] Precision: 0.00%
[80] Precision: 0.00%
[90] Precision: 0.00%
[100] Precision: 0.00%
[110] Precision: 0.00%
[120] Precision: 0.00%
[130] Precision: 0.00%
[140] Precision: 0.00%
[150] Precision: 0.00%
[160] Precision: 0.00%
[170] Precision: 0.00%
[180] Precision: 0.00%
[190] Precision: 0.00%
[200] Precision: 0.00%
[210] Precision: 0.00%
[220] Precision: 0.00%
[230] Precision: 0.00%
[240] Precision: 0.00%
[250] Precision: 0.00%
[260] Precision: 0.00%
[270] Precision: 0.00%
[280] Precision: 0.00%
[290] Precision: 0.00%
[300] Precision: 0.00%
[310] Precision: 0.00%
[320] Precision: 0.00%
[330] Precision: 0.00%
[340] Precision: 0.00%
[350] Precision: 0.00%
[360] Precision: 0.00%
[370] Precision: 0.00%
[380] Precision: 0.00%
[390] Precision: 0.00%
[400] Precision: 0.00%
[410] Precision: 0.00%
[420] Precision: 0.00%
[430] Precision: 0.00%
[440] Precision: 0.00%
[450] Precision: 0.00%
[460] Precision: 0.00%
[470] Precision: 0.00%
[480] Precision: 0.00%
[490] Precision: 0.00%
[500] Precision: 0.00%
[510] Precision: 0.00%
[520] Precision: 0.00%
[530] Precision: 0.00%
[540] Precision: 0.00%
[550] Precision: 0.00%
[560] Precision: 0.00%
[570] Precision: 0.00%
[580] Precision: 0.00%
[590] Precision: 0.00%
[600] Precision: 0.00%
[610] Precision: 0.00%
[620] Precision: 0.00%
[630] Precision: 0.00%
[640] Precision: 0.00%
[650] Precision: 0.00%
[660] Precision: 0.00%
[670] Precision: 0.00%
[680] Precision: 0.00%
[690] Precision: 0.00%
[700] Precision: 0.00%
[710] Precision: 0.00%
[720] Precision: 0.00%
[730] Precision: 0.00%
[740] Precision: 0.00%
[750] Precision: 0.00%
[760] Precision: 0.00%
[770] Precision: 0.00%
[780] Precision: 0.00%
[790] Precision: 0.00%
[800] Precision: 0.00%
[810] Precision: 0.00%
[820] Precision: 0.00%
[830] Precision: 0.00%
[840] Precision: 0.00%
[850] Precision: 0.00%
[860] Precision: 0.00%
[870] Precision: 0.00%
[880] Precision: 0.00%
[890] Precision: 0.00%
[900] Precision: 0.00%
[910] Precision: 0.00%
[920] Precision: 0.00%
[930] Precision: 0.00%
[940] Precision: 0.00%
[950] Precision: 0.00%
[960] Precision: 0.00%
[970] Precision: 0.00%
[980] Precision: 0.00%
[990] Precision: 0.00%
[1,000] Precision: 0.00%
[1,010] Precision: 25.00%
[1,020] Precision: 33.33%
[1,030] Precision: 50.00%
[1,040] Precision: 53.85%
[1,050] Precision: 60.00%
[1,060] Precision: 60.00%
[1,070] Precision: 66.67%
[1,080] Precision: 68.18%
[1,090] Precision: 68.18%
[1,100] Precision: 70.83%
[1,110] Precision: 73.08%
[1,120] Precision: 73.08%
[1,130] Precision: 75.00%
[1,140] Precision: 75.86%
[1,150] Precision: 77.42%
[1,160] Precision: 77.42%
[1,170] Precision: 77.42%
[1,180] Precision: 78.79%
[1,190] Precision: 79.41%
[1,200] Precision: 80.00%
[1,210] Precision: 81.08%
[1,220] Precision: 81.58%
[1,230] Precision: 82.50%
[1,240] Precision: 82.93%
[1,250] Precision: 83.72%
[1,260] Precision: 84.09%
[1,270] Precision: 84.44%
[1,280] Precision: 84.78%
[1,290] Precision: 84.78%
[1,300] Precision: 85.42%
[1,310] Precision: 86.27%
[1,320] Precision: 86.79%
[1,330] Precision: 87.04%
[1,340] Precision: 87.27%
[1,350] Precision: 87.50%
[1,360] Precision: 87.50%
[1,370] Precision: 87.72%
[1,380] Precision: 86.67%
[1,390] Precision: 87.30%
[1,400] Precision: 87.30%
[1,410] Precision: 87.50%
[1,420] Precision: 87.69%
[1,430] Precision: 87.69%
[1,440] Precision: 86.36%
[1,450] Precision: 86.57%
[1,460] Precision: 86.76%
[1,470] Precision: 85.51%
[1,480] Precision: 85.92%
[1,490] Precision: 86.11%
[1,500] Precision: 86.30%
[1,510] Precision: 86.49%
[1,520] Precision: 85.33%
[1,530] Precision: 85.53%
[1,540] Precision: 84.42%
[1,550] Precision: 84.62%
[1,560] Precision: 85.00%
[1,570] Precision: 84.15%
[1,580] Precision: 84.15%
[1,590] Precision: 84.34%
[1,600] Precision: 84.71%
[1,610] Precision: 85.23%
[1,620] Precision: 85.23%
[1,630] Precision: 85.56%
[1,640] Precision: 85.87%
[1,650] Precision: 86.32%
[1,660] Precision: 86.46%
[1,670] Precision: 86.60%
[1,680] Precision: 86.87%
[1,690] Precision: 87.00%
[1,700] Precision: 87.13%
[1,710] Precision: 87.25%
[1,720] Precision: 87.50%
[1,730] Precision: 87.74%
[1,740] Precision: 87.85%
[1,750] Precision: 87.85%
[1,760] Precision: 87.96%
[1,770] Precision: 88.29%
[1,780] Precision: 88.79%
[1,790] Precision: 89.17%
[1,800] Precision: 89.43%
[1,810] Precision: 89.60%
[1,820] Precision: 89.68%
[1,830] Precision: 89.76%
[1,840] Precision: 90.00%
[1,850] Precision: 90.08%
[1,860] Precision: 90.08%
[1,870] Precision: 89.63%
[1,880] Precision: 89.63%
[1,890] Precision: 89.71%
[1,900] Precision: 89.93%
[1,910] Precision: 90.07%
[1,920] Precision: 90.14%
[1,930] Precision: 90.34%
[1,940] Precision: 90.48%
[1,950] Precision: 89.86%
[1,960] Precision: 89.93%
[1,970] Precision: 89.40%
[1,980] Precision: 89.40%
